Name,RA,Dec,Con,OT,Mag,Other
SDSS J104650.29+295206.7,161.709543,29.868554,LMI,DQ,22.00,z=4.3
SDSS J104657.07+165007.2,161.737818,16.835348,LEO,DQ,22.00,z=4.0680000000000005
SDSS J104742.57+094744.9,161.927407,9.795806,LEO,DQ,22.50,z=4.252
SDSS J104757.70+325023.5,161.990421,32.839864,LMI,DQ,21.60,z=4.105
SDSS J104801.31+072952.8,162.005492,7.498018,LEO,DQ,21.00,z=4.073
SDSS J104814.89-010259.6,162.062052,-1.049891,SEX,DQ,23.30,z=4.314
SDSS J104837.40-002813.6,162.155844,-0.470458,SEX,DQ,20.20,z=4.03
PSS J1048+4407,162.194310,44.119664,UMA,DQ,22.90,z=4.3469999999999995
SDSS J105009.10+192736.8,162.537917,19.460234,LEO,DQ,21.50,z=4.1930000000000005
SDSS J105049.19+212333.9,162.704997,21.392761,LEO,DQ,21.00,z=4.207
SDSS J105049.27+441144.7,162.705329,44.195773,UMA,DQ,21.90,z=4.31
SDSS J105122.46+310749.3,162.843607,31.130363,LMI,DQ,21.80,z=4.26
SDSS J105132.34+283406.5,162.884764,28.568482,LMI,DQ,21.60,z=4.181
SDSS J105141.60+105825.3,162.923373,10.973715,LEO,DQ,23.90,z=4.183
SDSS J105151.27-003826.3,162.963627,-0.640652,LEO,DQ,21.60,z=4.031000000000001
SDSS J105210.79+062008.7,163.044999,6.335754,LEO,DQ,23.50,z=4.575
SDSS J105254.59-000625.7,163.227495,-0.107165,LEO,DQ,22.00,z=4.165
SDSS J105254.92+172414.7,163.228839,17.404109,LEO,DQ,22.60,z=4.206
SDSS J105255.46+383650.1,163.231097,38.613937,LMI,DQ,23.70,z=4.494
BRI 1050-0000,163.335118,-0.280476,LEO,DQ,21.90,z=4.298
SDSS J105353.52+221813.5,163.473017,22.303765,LEO,DQ,21.00,z=4.058
SDSS J105412.25+175459.4,163.551070,17.916506,LEO,DQ,21.90,z=4.152
SDSS J105443.63+102218.6,163.681832,10.371844,LEO,DQ,22.60,z=4.257
SDSS J105445.43+163337.3,163.689296,16.560386,LEO,DQ,23.30,z=5.135
SDSS J105447.04+365936.5,163.696008,36.993480,UMA,DQ,19.90,z=4.292
SDSS J105457.52+351421.8,163.739696,35.239407,UMA,DQ,22.00,z=4.069
SDSS J105502.95+402435.3,163.762330,40.409826,UMA,DQ,23.90,z=4.85
SDSS J105553.24+095404.7,163.971864,9.901312,LEO,DQ,21.50,z=4.005
SDSS J105602.38+003222.0,164.009923,0.539469,LEO,DQ,21.70,z=4.048
SDSS J105623.84+532532.8,164.099370,53.425795,UMA,DQ,20.80,z=4.144
SDSS J105641.96+321521.9,164.174854,32.256090,LMI,DQ,20.90,z=4.099
SDSS J105658.75+173558.3,164.244798,17.599534,LEO,DQ,23.40,z=4.42
SDSS J105705.37+191042.8,164.272396,19.178563,LEO,DQ,20.30,z=4.137
SDSS J105727.78+205551.9,164.365779,20.931107,LEO,DQ,21.50,z=4.0489999999999995
PSS J1057+4555,164.484455,45.931399,UMA,DQ,20.50,z=4.1339999999999995
SDSS J105814.57+421637.3,164.560746,42.277038,UMA,DQ,22.80,z=4.27
SDSS J105833.81+443153.2,164.640880,44.531448,UMA,DQ,21.70,z=4.104
SDSS J105857.08+110128.6,164.737865,11.024612,LEO,DQ,21.50,z=4.34
PSS J1058+1245,164.743056,12.765556,LEO,DQ,20.00,z=4.33
SDSS J105902.73+010404.0,164.761380,1.067792,LEO,DQ,19.50,z=4.085
SDSS J105926.40+130643.9,164.860034,13.112209,LEO,DQ,21.20,z=4.122
SDSS J110012.52+145105.3,165.052194,14.851488,LEO,DQ,23.00,z=4.289
SDSS J110045.23+112239.1,165.188479,11.377540,LEO,DQ,22.70,z=4.74
SDSS J110142.45+213725.1,165.426910,21.623664,LEO,DQ,21.20,z=4.131
SDSS J110201.91+533912.6,165.507967,53.653505,UMA,DQ,22.30,z=4.31
SDSS J110217.14+381048.3,165.571456,38.180100,UMA,DQ,21.70,z=4.88
SDSS J110234.98+125404.3,165.645759,12.901215,LEO,DQ,19.60,z=4.1339999999999995
SDSS J110241.09+520707.3,165.671228,52.118707,UMA,DQ,23.40,z=4.237
SDSS J110307.76+270417.6,165.782368,27.071574,LMI,DQ,21.50,z=4.0680000000000005
SDSS J110320.57+091948.1,165.835728,9.330042,LEO,DQ,19.00,z=4.279
SDSS J110339.25+524834.4,165.913579,52.809565,UMA,DQ,21.10,z=4.117
SDSS J110342.08+103727.7,165.925355,10.624370,LEO,DQ,20.30,z=4.027
SDSS J110350.30+245146.6,165.959601,24.862966,LMI,DQ,23.30,z=4.837
SDSS J110358.79+352516.2,165.994974,35.421178,UMA,DQ,22.00,z=4.053999999999999
SDSS J110421.84+571918.6,166.091036,57.321859,UMA,DQ,20.10,z=4.001
SDSS J110523.24+103918.1,166.346864,10.655052,LEO,DQ,23.00,z=4.236000000000001
SDSS J110530.99+370317.8,166.379137,37.054960,UMA,DQ,21.70,z=4.117
SDSS J110540.31+505245.4,166.417983,50.879305,UMA,DQ,22.20,z=4.111000000000001
SDSS J110549.91+290225.0,166.457984,29.040297,LMI,DQ,22.10,z=4.066
SDSS J110603.42+152549.1,166.514290,15.430320,LEO,DQ,22.80,z=4.124
SDSS J110611.51+472435.1,166.547987,47.409769,UMA,DQ,21.90,z=4.02
SDSS J110621.97+615049.6,166.591573,61.847138,UMA,DQ,21.10,z=4.066
SDSS J110628.68+554055.0,166.619510,55.681951,UMA,DQ,23.40,z=4.56
SDSS J110638.62+074558.6,166.660946,7.766302,LEO,DQ,22.10,z=4.3069999999999995
SDSS J110657.82+081643.3,166.740944,8.278707,LEO,DQ,19.90,z=4.293
SDSS J110721.81+590932.2,166.840915,59.158964,UMA,DQ,22.00,z=4.099
SDSS J110727.46+060011.6,166.864437,6.003250,LEO,DQ,22.50,z=4.091
SDSS J110729.94+430635.9,166.874774,43.109996,UMA,DQ,22.80,z=4.225
SDSS J110745.24+242836.4,166.938519,24.476787,LEO,DQ,23.60,z=4.669
SDSS J110811.21+171551.2,167.046736,17.264247,LEO,DQ,22.20,z=4.24
SDSS J110813.86-005944.5,167.057751,-0.995702,LEO,DQ,21.10,z=4.03
SDSS J110819.15-005823.9,167.079810,-0.973321,LEO,DQ,23.00,z=4.602
SDSS J110826.31+003706.7,167.109666,0.618547,LEO,DQ,23.50,z=4.397
SDSS J110828.12+312550.8,167.117208,31.430791,UMA,DQ,21.90,z=4.0969999999999995
SDSS J110909.26+420851.5,167.288613,42.147650,UMA,DQ,21.70,z=4.016
SDSS J111004.25+263522.5,167.517711,26.589596,LEO,DQ,22.90,z=4.12
SDSS J111008.61+024458.0,167.535910,2.749464,LEO,DQ,21.30,z=4.117
SDSS J111012.62+433112.7,167.552596,43.520205,UMA,DQ,21.80,z=4.05
SDSS J111021.83+142001.8,167.590985,14.333858,LEO,DQ,22.20,z=4.164
SDSS J111040.94+275522.6,167.670616,27.922966,LEO,DQ,23.30,z=4.37
SDSS J111047.12+312732.4,167.696350,31.459013,UMA,DQ,21.60,z=4.105
SDSS J111126.65+350921.4,167.861062,35.155964,UMA,DQ,21.80,z=4.105
SDSS J111224.18+004630.3,168.100767,0.775097,LEO,DQ,22.30,z=4.035
SDSS J111346.78+443301.5,168.444948,44.550418,UMA,DQ,21.60,z=4.423
SDSS J111401.47-005321.2,168.506151,-0.889228,LEO,DQ,22.90,z=4.6
SDSS J111408.63+440227.3,168.535959,44.040937,UMA,DQ,22.20,z=4.268
SDSS J111505.37-020239.1,168.772376,-2.044199,LEO,DQ,22.50,z=4.254
SDSS J111511.65+144512.0,168.798559,14.753358,LEO,DQ,22.10,z=4.2589999999999995
SDSS J111516.08+460234.6,168.817029,46.042958,UMA,DQ,23.40,z=4.1739999999999995
SDSS J111523.24+082918.4,168.846846,8.488460,LEO,DQ,20.70,z=4.635
SDSS J111525.88-000223.0,168.857869,-0.039733,LEO,DQ,23.10,z=4.196000000000001
SDSS J111551.07+355209.6,168.962792,35.869334,UMA,DQ,21.50,z=4.258
SDSS J111636.12+370410.3,169.150507,37.069543,UMA,DQ,21.80,z=4.037
SDSS J111639.72+092612.0,169.165522,9.436683,LEO,DQ,22.60,z=4.13
SDSS J111649.52+353434.3,169.206356,35.576217,UMA,DQ,22.80,z=4.47
SDSS J111712.58+202704.2,169.302445,20.451171,LEO,DQ,20.80,z=4.043
SDSS J111741.26+261039.2,169.421932,26.177574,LEO,DQ,23.00,z=4.636
SDSS J111753.84+120141.5,169.474367,12.028197,LEO,DQ,21.40,z=4.03
SDSS J111812.91+441122.3,169.553795,44.189528,UMA,DQ,21.30,z=4.016
SDSS J111826.87+374431.0,169.611977,37.741961,UMA,DQ,23.90,z=4.669
SDSS J111845.36-025007.9,169.689028,-2.835540,LEO,DQ,22.80,z=4.107
PSS J1118+3702,169.733981,37.048862,UMA,DQ,21.40,z=4.035
SDSS J111936.19+201900.2,169.900827,20.316747,LEO,DQ,21.40,z=4.058
SDSS J111957.09+281354.1,169.987897,28.231716,LEO,DQ,21.60,z=4.132
SDSS J112006.49+135559.1,170.027058,13.933106,LEO,DQ,18.60,z=4.0489999999999995
SDSS J112037.38+470710.1,170.155754,47.119481,UMA,DQ,22.80,z=4.088
SDSS J112116.22+180230.1,170.317601,18.041698,LEO,DQ,20.60,z=4.25
SDSS J112142.98+094825.3,170.429123,9.807051,LEO,DQ,20.20,z=4.103
SDSS J112207.75+315618.8,170.532313,31.938566,UMA,DQ,21.80,z=4.24
SDSS J112253.50+005329.7,170.722947,0.891608,LEO,DQ,22.70,z=4.551
SDSS J112311.13-004418.5,170.796375,-0.738472,LEO,DQ,23.60,z=5.0
SDSS J112314.55+455512.0,170.810658,45.920009,UMA,DQ,22.20,z=4.302
SDSS J112317.83+253506.4,170.824300,25.585118,LEO,DQ,23.60,z=4.527
SDSS J112321.52+262929.8,170.839670,26.491612,LEO,DQ,21.00,z=4.052
SDSS J112356.89+272109.4,170.987076,27.352638,LEO,DQ,23.60,z=4.565
SDSS J112401.65+153434.2,171.006882,15.576189,LEO,DQ,23.50,z=4.776
SDSS J112430.11+503835.3,171.125486,50.643145,UMA,DQ,20.90,z=4.007
SDSS J112534.93+380149.3,171.395579,38.030369,UMA,DQ,22.70,z=4.619
SDSS J112612.81+613500.7,171.553406,61.583547,UMA,DQ,21.60,z=4.015
SDSS J112646.97+110842.7,171.695714,11.145196,LEO,DQ,20.10,z=4.255
SDSS J112733.69+343008.8,171.890393,34.502447,UMA,DQ,21.70,z=4.035
SDSS J112740.36+153514.4,171.918180,15.587335,LEO,DQ,23.40,z=4.06
SDSS J112753.03+340306.8,171.970981,34.051909,UMA,DQ,23.20,z=4.628
SDSS J112813.77+594213.7,172.057411,59.703814,UMA,DQ,22.00,z=4.323
SDSS J112844.27+010428.7,172.184489,1.074642,LEO,DQ,22.30,z=4.088
SDSS J112907.57+600240.9,172.281574,60.044719,UMA,DQ,22.60,z=4.28
SDSS J112920.30+275124.4,172.334601,27.856788,LEO,DQ,20.30,z=4.3469999999999995
SDSS J112932.90+541854.8,172.387111,54.315237,UMA,DQ,22.00,z=4.38
SDSS J112934.39+213702.4,172.393308,21.617347,LEO,DQ,21.90,z=4.0169999999999995
SDSS J113102.85+513225.2,172.761896,51.540344,UMA,DQ,22.70,z=4.2
SDSS J113112.23+665136.4,172.800992,66.860121,DRA,DQ,20.30,z=4.0169999999999995
SDSS J113120.08+383156.2,172.833669,38.532297,UMA,DQ,21.30,z=4.032
SDSS J113142.31+384854.6,172.926306,38.815181,UMA,DQ,21.90,z=4.05
SDSS J113156.05+094504.5,172.983560,9.751264,LEO,DQ,21.30,z=4.08
SDSS J113156.13+211526.5,172.983900,21.257364,LEO,DQ,21.80,z=4.2
SDSS J113210.90+374027.5,173.045446,37.674310,UMA,DQ,21.50,z=4.065
SDSS J113243.73+093152.3,173.182218,9.531196,LEO,DQ,21.80,z=4.034
SDSS J113402.44+252027.0,173.510199,25.340836,LEO,DQ,22.10,z=4.09
SDSS J113418.80+393852.6,173.578350,39.647962,UMA,DQ,23.70,z=4.1080000000000005
SDSS J113421.07+035200.8,173.587815,3.866905,LEO,DQ,21.70,z=4.15
SDSS J113437.42+230303.6,173.655942,23.051018,LEO,DQ,22.60,z=4.14
SDSS J113453.21+304735.6,173.721727,30.793226,UMA,DQ,23.50,z=4.638999999999999
SDSS J113504.26+672352.2,173.767760,67.397851,DRA,DQ,20.20,z=4.101
SDSS J113534.55+344433.8,173.893978,34.742737,UMA,DQ,18.80,z=4.03
SDSS J113559.94+002422.5,173.999787,0.406276,LEO,DQ,21.60,z=4.058
SDSS J113600.10+422553.9,174.000434,42.431647,UMA,DQ,21.20,z=4.21
SDSS J113612.62+511010.8,174.052614,51.169670,UMA,DQ,21.80,z=4.088
SDSS J113622.55+653549.7,174.093961,65.597161,UMA,DQ,23.80,z=4.27
SDSS J113635.07+043919.1,174.146143,4.655330,LEO,DQ,22.40,z=4.282
SDSS J113639.76+553402.9,174.165669,55.567488,UMA,DQ,21.50,z=4.1
SDSS J113700.46+453321.6,174.251954,45.556001,UMA,DQ,23.40,z=4.363
SDSS J113703.19+104312.1,174.263302,10.720033,LEO,DQ,22.10,z=4.48
SDSS J113729.42+375224.2,174.372617,37.873402,UMA,DQ,21.70,z=4.195
SDSS J113736.88+543149.5,174.403681,54.530441,UMA,DQ,22.00,z=4.05
SDSS J113745.67+012715.1,174.440303,1.454206,VIR,DQ,21.70,z=4.064
SDSS J113833.42+582753.5,174.639251,58.464862,UMA,DQ,22.40,z=4.029
SDSS J113846.57+135129.1,174.694081,13.858094,LEO,DQ,22.10,z=4.343999999999999
PSS J1140+6205,175.036091,62.091746,UMA,DQ,22.10,z=4.5169999999999995
SDSS J114015.98+155928.9,175.066586,15.991382,LEO,DQ,21.10,z=4.05
SDSS J114137.73+435326.4,175.407238,43.890679,UMA,DQ,22.40,z=4.175
SDSS J114148.79+543224.5,175.453313,54.540152,UMA,DQ,22.70,z=4.335
SDSS J114225.31+110217.4,175.605459,11.038167,LEO,DQ,22.80,z=4.596
SDSS J114312.30+421140.2,175.801259,42.194514,UMA,DQ,22.70,z=4.592
SDSS J114331.58+263831.7,175.881600,26.642166,LEO,DQ,22.20,z=4.065
SDSS J114348.02+495724.2,175.950107,49.956724,UMA,DQ,20.80,z=4.027
SDSS J114358.19+181540.7,175.992479,18.261315,LEO,DQ,22.00,z=4.272
SDSS J114423.26+674953.8,176.096953,67.831635,DRA,DQ,23.10,z=4.436
SDSS J114447.65+370434.6,176.198566,37.076284,UMA,DQ,21.60,z=4.011
SDSS J114506.07+561823.6,176.275325,56.306556,UMA,DQ,21.80,z=4.051
SDSS J114514.18+394715.9,176.309107,39.787771,UMA,DQ,21.20,z=4.067
SDSS J114614.44+571235.4,176.560182,57.209855,UMA,DQ,21.60,z=4.012
BR 1144-0723,176.648611,-7.668056,CRT,DQ,20.30,z=4.16
SDSS J114657.79+403708.6,176.740799,40.619074,UMA,DQ,23.90,z=4.98
SDSS J114708.00+591618.8,176.783342,59.271899,UMA,DQ,22.40,z=4.1339999999999995
SDSS J114716.29+293201.9,176.817895,29.533882,UMA,DQ,22.00,z=4.026
SDSS J114723.38+161453.4,176.847424,16.248183,LEO,DQ,21.30,z=4.022
SDSS J114736.03+115945.1,176.900127,11.995872,LEO,DQ,22.40,z=4.3180000000000005
SDSS J114814.60+180436.4,177.060866,18.076792,LEO,DQ,22.50,z=4.426
SDSS J114843.87+220429.1,177.182814,22.074764,LEO,DQ,22.00,z=4.26
SDSS J114914.88+281308.7,177.312025,28.219094,LEO,DQ,20.50,z=4.5569999999999995
SDSS J114923.12+184857.2,177.346335,18.815897,LEO,DQ,22.10,z=4.284
SDSS J114935.52+044026.6,177.398016,4.674073,VIR,DQ,21.60,z=4.01
SDSS J114935.83+424034.2,177.399327,42.676174,UMA,DQ,22.50,z=4.135
SDSS J114939.14+503400.6,177.413097,50.566846,UMA,DQ,22.30,z=4.302
SDSS J114958.53+375115.0,177.493907,37.854172,UMA,DQ,22.80,z=4.37
SDSS J115053.15+242230.1,177.721464,24.375046,LEO,DQ,21.50,z=4.044
SDSS J115151.31+181611.3,177.963823,18.269826,LEO,DQ,22.00,z=4.195
SDSS J115207.34+030701.7,178.030590,3.117139,VIR,DQ,22.80,z=4.915
SDSS J115240.97+113513.7,178.170722,11.587157,LEO,DQ,21.90,z=4.249
SDSS J115242.85+024649.8,178.178552,2.780514,VIR,DQ,19.90,z=4.006
SDSS J115305.60+270347.9,178.273371,27.063311,LEO,DQ,21.80,z=4.146
SDSS J115321.68+101113.0,178.340349,10.186950,VIR,DQ,20.20,z=4.156000000000001
SDSS J115324.26+033210.8,178.351121,3.536344,VIR,DQ,22.50,z=4.122
SDSS J115338.03+214453.9,178.408481,21.748325,LEO,DQ,21.70,z=4.147
SDSS J115355.01+371828.3,178.479224,37.307874,UMA,DQ,21.90,z=4.159
SDSS J115407.43+353315.3,178.530980,35.554267,UMA,DQ,20.80,z=4.069
CGRaBS J1155-3108,178.763333,-31.133056,HYA,DQ,21.80,z=4.3
SDSS J115515.39+264057.0,178.814129,26.682515,LEO,DQ,21.40,z=4.187
SDSS J115547.83+022716.0,178.949314,2.454469,VIR,DQ,21.90,z=4.32
SDSS J115605.44+444356.5,179.022667,44.732376,UMA,DQ,23.20,z=4.31
SDSS J115649.04+104228.1,179.204337,10.707832,LEO,DQ,22.30,z=4.053999999999999
SDSS J115652.70+132622.3,179.219607,13.439556,LEO,DQ,22.20,z=4.063
SDSS J115754.24-013815.8,179.476041,-1.637728,VIR,DQ,22.10,z=4.38
SDSS J115757.96+485655.7,179.491525,48.948827,UMA,DQ,21.00,z=4.293
SDSS J115809.37+634253.1,179.539069,63.714766,UMA,DQ,20.00,z=4.46
SDSS J115851.51+231917.4,179.714656,23.321528,COM,DQ,22.10,z=4.032
PSS J1159+1337,179.777187,13.627149,COM,DQ,20.80,z=4.05
SDSS J115921.85+144708.4,179.841081,14.785678,COM,DQ,22.10,z=4.128
SDSS J115923.69+084311.5,179.848747,8.719874,VIR,DQ,23.30,z=4.378
SDSS J120003.65+381811.9,180.015246,38.303313,UMA,DQ,20.00,z=4.23
SDSS J120004.34+080949.8,180.018093,8.163834,VIR,DQ,22.30,z=4.415
SDSS J120021.14+361926.1,180.088107,36.323924,UMA,DQ,21.20,z=4.369
PC 1158+4635,180.153045,46.313972,UMA,DQ,23.40,z=4.745
SDSS J120053.05+425640.3,180.221059,42.944542,UMA,DQ,21.50,z=4.1
SDSS J120058.03+371238.0,180.241810,37.210566,UMA,DQ,23.20,z=4.7780000000000005
SDSS J120102.01+073648.1,180.258387,7.613387,VIR,DQ,21.20,z=4.455
SDSS J120110.31+211758.4,180.292976,21.299578,COM,DQ,22.70,z=4.579
SDSS J120206.48+361037.2,180.527031,36.177007,UMA,DQ,23.20,z=4.034
SDSS J120247.22+071722.1,180.696785,7.289482,VIR,DQ,23.00,z=4.484
SDSS J120253.97+654319.2,180.724878,65.722022,UMA,DQ,20.20,z=4.004
SDSS J120312.63-001118.8,180.802625,-0.188556,VIR,DQ,22.80,z=4.5680000000000005
SDSS J120418.13+080019.5,181.075559,8.005424,VIR,DQ,22.20,z=4.0569999999999995
SDSS J120439.44+663550.0,181.164339,66.597237,DRA,DQ,20.60,z=4.05
SDSS J120518.96+605009.8,181.329023,60.836074,UMA,DQ,21.50,z=4.169
BR 1202-0725,181.346389,-7.709167,VIR,DQ,22.70,z=4.69
SDSS J120523.94+245408.6,181.349770,24.902407,COM,DQ,22.20,z=4.027
SDSS J120546.38+264026.1,181.443284,26.673943,COM,DQ,22.90,z=4.541
SDSS J120610.60+371747.6,181.544187,37.296559,UMA,DQ,21.00,z=4.315
SDSS J120622.41+462136.2,181.593379,46.360071,UMA,DQ,22.30,z=4.003
SDSS J120640.72+033415.1,181.669690,3.570866,VIR,DQ,22.10,z=4.386
SDSS J120725.27+321530.4,181.855331,32.258463,COM,DQ,22.20,z=4.6
SDSS J120728.25+445513.2,181.867720,44.920341,UMA,DQ,21.90,z=4.2780000000000005
SDSS J120730.84+153338.1,181.878536,15.560589,COM,DQ,21.60,z=4.453
PSS J1208+6350,182.003976,63.836201,DRA,DQ,21.00,z=4.011
SDSS J120816.46+460440.1,182.068589,46.077806,UMA,DQ,21.30,z=4.0569999999999995
SDSS J120827.94+614325.7,182.116417,61.723831,UMA,DQ,20.30,z=4.09
SDSS J120831.12+095741.7,182.129702,9.961606,VIR,DQ,22.30,z=4.063
SDSS J120831.51+640140.8,182.131324,64.028025,DRA,DQ,19.70,z=4.083
SDSS J120842.23+262305.7,182.175999,26.384922,COM,DQ,22.30,z=4.13
SDSS J120928.00+673946.5,182.366672,67.662943,DRA,DQ,23.00,z=4.39
SDSS J121056.59+445336.7,182.735794,44.893537,UMA,DQ,22.00,z=4.01
SDSS J121114.42+472710.5,182.810091,47.452931,UMA,DQ,23.10,z=4.078
SDSS J121123.96+292044.1,182.849844,29.345597,COM,DQ,22.30,z=4.06
SDSS J121130.40+241708.9,182.876682,24.285823,COM,DQ,21.60,z=4.228
SDSS J121134.03+484235.9,182.891812,48.709976,CVN,DQ,21.80,z=4.54
FIRST J12115+3226,182.893302,32.437570,COM,DQ,20.70,z=4.144
SDSS J121209.54+034749.9,183.039762,3.797203,VIR,DQ,21.40,z=4.039
SDSS J121212.54+411837.5,183.052254,41.310426,CVN,DQ,22.70,z=4.103
SDSS J121329.07+181029.1,183.371135,18.174764,COM,DQ,22.20,z=4.5
SDSS J121329.57+400500.9,183.373249,40.083602,CVN,DQ,21.80,z=4.146
SDSS J121409.83+035438.8,183.540963,3.910782,VIR,DQ,22.70,z=4.579
SDSS J121410.58+010014.3,183.544088,1.003992,VIR,DQ,22.90,z=4.357
SDSS J121422.03+665707.7,183.591796,66.952166,DRA,DQ,20.00,z=4.669
SDSS J121451.11+375420.1,183.712977,37.905605,CVN,DQ,22.20,z=4.254
SDSS J121510.36+375811.2,183.793182,37.969782,CVN,DQ,22.80,z=4.275
QPQ6 J121533.54-030925.1,183.889750,-3.156972,VIR,DQ,21.80,z=4.001
SDSS J121535.33+191320.4,183.897218,19.222336,COM,DQ,21.70,z=4.111000000000001
SDSS J121537.77+545937.0,183.907415,54.993634,UMA,DQ,20.80,z=4.107
SDSS J121542.52+253454.0,183.927173,25.581679,COM,DQ,21.70,z=4.1080000000000005
SDSS J121607.57+415653.9,184.031583,41.948325,CVN,DQ,23.10,z=4.545
SDSS J121609.28+532452.1,184.038684,53.414484,UMA,DQ,22.30,z=4.123
SDSS J121613.65+435024.3,184.056906,43.840098,CVN,DQ,21.30,z=4.1160000000000005
SDSS J121627.57+053508.7,184.114890,5.585764,VIR,DQ,21.90,z=4.063
SDSS J121643.74+624051.6,184.182264,62.681025,UMA,DQ,21.70,z=4.003
SDSS J121650.52+620545.2,184.210520,62.095903,UMA,DQ,22.80,z=4.48
SDSS J121812.38+444544.5,184.551610,44.762377,CVN,DQ,22.80,z=4.48
SDSS J121814.54+362709.8,184.560605,36.452746,CVN,DQ,22.90,z=4.207
SDSS J121919.35-024323.1,184.830639,-2.723102,VIR,DQ,23.10,z=4.0280000000000005
SDSS J121930.22+324318.0,184.875921,32.721692,COM,DQ,20.40,z=4.042
SDSS J121939.66+170500.4,184.915276,17.083461,COM,DQ,22.40,z=4.078
SDSS J122000.83+254230.7,185.003465,25.708539,COM,DQ,20.50,z=4.034
SDSS J122008.93+343642.3,185.037224,34.611776,CVN,DQ,22.20,z=4.354
SDSS J122010.53+144625.1,185.043890,14.773652,COM,DQ,22.20,z=4.27
SDSS J122014.73+322538.3,185.061377,32.427326,COM,DQ,23.60,z=4.51
SDSS J122016.05+315253.0,185.066907,31.881413,COM,DQ,22.90,z=4.9
SDSS J122021.39+092135.8,185.089140,9.359965,VIR,DQ,20.90,z=4.13
SDSS J122028.52+295124.1,185.118838,29.856703,COM,DQ,21.90,z=4.092
SDSS J122041.99+444218.2,185.175000,44.705080,CVN,DQ,20.90,z=4.58
SDSS J122044.54+293329.1,185.185622,29.558087,COM,DQ,22.40,z=4.065
SDSS J122055.81+660157.8,185.232583,66.032731,DRA,DQ,21.50,z=4.105
SDSS J122101.44+483613.4,185.256021,48.603730,CVN,DQ,22.50,z=4.417
SDSS J122106.40+015957.7,185.276694,1.999369,VIR,DQ,21.60,z=4.062
SDSS J122131.33+110526.0,185.380554,11.090569,VIR,DQ,21.00,z=4.118
SDSS J122205.67+201412.1,185.523628,20.236702,COM,DQ,22.50,z=4.031000000000001
SDSS J122207.78+064736.3,185.532417,6.793423,VIR,DQ,21.00,z=4.114
SDSS J122214.06+283704.6,185.558597,28.617961,COM,DQ,22.10,z=4.223
SDSS J122214.16+102609.1,185.559034,10.435877,VIR,DQ,21.00,z=4.131
SDSS J122323.71+204818.3,185.848803,20.805109,COM,DQ,23.80,z=4.68
SDSS J122349.16+351208.7,185.954844,35.202444,CVN,DQ,22.20,z=4.013
SDSS J122359.34+112800.0,185.997281,11.466675,VIR,DQ,21.40,z=4.122
SDSS J122445.26+375921.3,186.188607,37.989254,CVN,DQ,22.20,z=4.2989999999999995
SDSS J122448.77+103453.4,186.203226,10.581514,VIR,DQ,22.10,z=4.2010000000000005
SDSS J122546.79+231203.6,186.444986,23.201016,COM,DQ,20.60,z=4.1160000000000005
SDSS J122600.68+005923.6,186.502844,0.989902,VIR,DQ,21.30,z=4.27
PSS J1226+0950,186.599167,9.834444,VIR,DQ,21.00,z=4.34
SDSS J122657.97+000938.4,186.741547,0.160674,VIR,DQ,21.20,z=4.176
SDSS J122738.30+572749.0,186.909601,57.463611,UMA,DQ,22.60,z=4.003
SDSS J122805.98+285202.8,187.024917,28.867464,COM,DQ,23.80,z=4.561
SDSS J123038.45+284437.2,187.660238,28.743685,COM,DQ,23.10,z=4.513
SDSS J123109.18+343037.1,187.788276,34.510332,CVN,DQ,21.90,z=4.218999999999999
SDSS J123115.91-020506.1,187.816306,-2.085051,VIR,DQ,22.80,z=4.135
SDSS J123130.07+061824.7,187.875331,6.306871,VIR,DQ,22.20,z=4.336
SDSS J123142.17+381658.9,187.925711,38.283038,CVN,DQ,21.60,z=4.131
SDSS J123145.74+355812.7,187.940596,35.970220,CVN,DQ,22.80,z=4.062
SDSS J123153.22+371849.3,187.971780,37.313704,CVN,DQ,21.40,z=4.105
SDSS J123237.49+520343.8,188.156226,52.062175,CVN,DQ,20.30,z=4.61
SDSS J123239.29+525250.9,188.163729,52.880830,UMA,DQ,20.60,z=4.34
SDSS J123347.21-014853.8,188.446749,-1.814954,VIR,DQ,21.40,z=4.257
SDSS J123356.29+522820.9,188.484582,52.472499,UMA,DQ,19.70,z=4.051
SDSS J123427.43+292657.9,188.614296,29.449433,COM,DQ,23.70,z=4.506
SDSS J123452.55+361146.6,188.718979,36.196287,CVN,DQ,23.90,z=4.831
SDSS J123455.97+453007.3,188.733238,45.502035,CVN,DQ,22.70,z=4.064
SDSS J123503.04-000331.7,188.762672,-0.058814,VIR,DQ,23.50,z=4.685
SDSS J123511.60+153836.0,188.798362,15.643338,COM,DQ,22.30,z=4.229
SDSS J123525.82+014945.6,188.857621,1.829360,VIR,DQ,21.40,z=4.035
SDSS J123526.40+181918.9,188.860037,18.321944,COM,DQ,21.50,z=4.04
PC 1233+4752,188.879167,47.601389,CVN,DQ,21.60,z=4.447
SDSS J123555.21+335954.6,188.980057,33.998527,CVN,DQ,21.10,z=4.083
SDSS J123604.19+030341.8,189.017474,3.061632,VIR,DQ,23.50,z=4.577
SDSS J123607.27+012018.9,189.030329,1.338592,VIR,DQ,22.50,z=4.052
SDSS J123628.26+342003.8,189.117782,34.334396,CVN,DQ,20.20,z=4.079
SDSS J123643.29+172754.8,189.180390,17.465233,COM,DQ,20.30,z=4.074
