Name,RA,Dec,Con,OT,Diam,Other
AM 1307-464,197.641410,-46.992570,CEN,PG,2.200,e w. sharp absorption patch
AM 1307-735,197.906890,-74.142360,MUS,PG,1.000,nebula w. diffraction spikes
AM 1308-233,197.689680,-23.865770,HYA,PG,4.000,spiral + app. comp'n.
AM 1308-253,197.785130,-25.900630,HYA,PG,0.500,one-armed sp w. hi.+lo.s.br. arms
AM 1308-274,197.793180,-28.012290,HYA,PG,7.600,pair of irr.
AM 1309-425,198.216030,-43.101720,CEN,PG,0.900,close pair (#1: e )
AM 1310-322,198.224410,-32.686670,CEN,PG,2.700,irr. + comp'n.
AM 1310-443,198.283960,-44.888290,CEN,PG,1.600,large v.lo.s.br. dwarf
AM 1310-425,198.291790,-43.256610,CEN,PG,0.900,close pair in large group
AM 1310-362,198.308560,-36.718230,CEN,PG,2.500,e w. pec. linear comp'n.+ dust
AM 1310-393,198.349540,-39.818180,CEN,PG,0.100,close i/a dbl. w. material
AM 1310-430,198.359100,-43.381510,CEN,PG,0.400,gal.w. i/a comp'n in larger group
AM 1310-484,198.460560,-49.014710,CEN,PG,2.500,spiral w. peculiar comp'n.
AM 1310-373,198.444970,-37.821360,CEN,PG,0.300,close pair (#1)
AM 1311-315,198.490610,-32.097940,CEN,PG,1.000,close pair
AM 1311-373,198.516000,-37.796250,CEN,PG,0.300,close pair (#2: bulls-eye)
AM 1311-280,198.512160,-28.296230,HYA,PG,0.400,dwarf?
AM 1311-424,198.550400,-42.959550,CEN,PG,1.000,close pair (#2: spiral)
AM 1311-455,198.589110,-46.111170,CEN,PG,0.800,contact spirals
AM 1311-450,198.645240,-45.314410,CEN,PG,0.700,small dwarf
AM 1311-730,198.862110,-73.399270,MUS,PG,0.500,close double
AM 1311-265,198.635380,-27.226040,HYA,PG,0.100,close i/a dbl. (lo.s.br.)
AM 1311-345,198.681270,-35.180990,CEN,PG,0.500,small spiral w. app. comp'n.
AM 1311-365,198.685940,-37.175990,CEN,PG,13.400,chain of 4 w. m51-type at end
AM 1311-653,198.815290,-65.922590,MUS,PG,nan,faint globular cluster
AM 1312-225,198.736340,-23.147540,HYA,PG,1.600,dwarf + app. comp'n.
AM 1312-365,198.773670,-37.145860,CEN,PG,0.400,thin-armed m51-type in chain of 5
AM 1312-254,198.766580,-25.947500,HYA,PG,1.300,line of 3 (i/a ?)
AM 1312-392,198.826120,-39.724120,CEN,PG,0.100,compact
AM 1312-315,198.812700,-32.249120,CEN,PG,2.000,peculiar spiral w. app. comp'n.
AM 1312-344,198.843730,-34.934080,CEN,PG,1.900,e w. long tail + comp'n.
AM 1312-322,198.868020,-32.712360,CEN,PG,0.100,contact e's in wide group
