Name,RA,Dec,Con,OT,Mag,Other
FGC 2361,331.179450,-2.972660,AQR,GX,16.97,Sc
FGC 2365,331.737900,-6.066670,AQR,GX,17.50,Sd
FGC 2374,333.448950,-13.811450,AQR,GX,16.95,Scd
FGC 2324,321.131400,-11.464230,AQR,GX,16.71,Sc
FGC 2392,336.919500,-7.716880,AQR,GX,16.51,Scd
FGC 2414,341.104800,-5.725530,AQR,GX,16.88,Sbc
FGC 2415,341.158500,-4.959920,AQR,GX,16.45,Sc
FGC 2421,342.336300,-14.837120,AQR,GX,16.47,Sc
FGC 2422,342.369900,-19.267180,AQR,GX,17.95,Scd
FGC 2423,342.441750,-19.306230,AQR,GX,16.70,Sc
FGC 2383,334.761150,-16.498400,AQR,GX,17.23,Sc
FGC 2453,345.856800,-15.224370,AQR,GX,17.28,Sc
FGC 2455,345.998100,-8.794560,AQR,GX,17.08,Sd
FGC 2461,346.802850,-16.216880,AQR,GX,16.42,Sc
FGC 2462,346.876950,-6.327000,AQR,GX,17.19,Sbc
FGC 2466,348.005700,-0.396750,PSC,GX,17.46,Scd
FGC 2436,344.617950,-10.558930,AQR,GX,16.45,Sc
FGC 2498,351.175200,-2.791760,PSC,GX,16.80,Sd
FGC 2508,353.019750,-2.378590,PSC,GX,16.27,Sc
FGC 2515,353.370450,-2.189720,PSC,GX,17.01,Scd
FGC 2523,355.100250,-6.762740,AQR,GX,16.80,Scd
FGC 2528,355.761600,-4.525000,AQR,GX,16.55,Sc
FGC 2531,355.996650,-5.704350,AQR,GX,17.07,Sc
FGC 2542,357.500400,-7.083950,AQR,GX,16.83,Scd
FGC 2554,358.614000,-1.962960,PSC,GX,17.90,Sc
FGC 2556,358.718400,-3.764170,AQR,GX,17.02,Scd
FGC 2561,359.430600,-3.595540,PSC,GX,16.55,Sc
FGC 2568,0.543000,-7.028470,CET,GX,17.55,Sd
FGC 2569,0.542250,-5.511140,PSC,GX,16.68,Sc
FGC 2570,0.561300,-12.864730,CET,GX,16.58,Sbc
FGC 2546,357.865050,-3.857810,AQR,GX,17.57,Sc
FGC 15A,19.981800,-14.438790,CET,GX,13.22,
FGC 11A,11.971500,-1.893300,CET,GX,nan,
FGC 20A,23.043600,-10.571200,CET,GX,nan,
FGC 19A,22.991400,-11.960060,CET,GX,17.34,
FGC 29A,31.616100,-1.478110,CET,GX,18.08,
FGC 39A,38.965200,-1.513790,CET,GX,18.36,
FGC 68A,64.472700,-1.581990,ERI,GX,17.64,
FGC 79A,76.251150,-1.697890,ORI,GX,17.38,
FGC 105A,131.919900,-0.953050,HYA,GX,nan,
FGC 109A,141.906150,-13.213560,HYA,GX,17.63,
FGC 80A,76.920300,-1.979720,ORI,GX,16.11,
FGC 106A,134.917350,-3.660950,HYA,GX,nan,
FGC 108A,141.762150,-16.875770,HYA,GX,nan,
FGC 117A,150.807150,-11.248580,SEX,GX,17.89,
FGC 72A,69.114300,-1.846750,ERI,GX,16.82,
FGC 74A,69.780900,-8.157710,ERI,GX,16.53,
FGC 139A,165.001500,-6.431750,LEO,GX,nan,
FGC 159A,179.152500,-7.946890,VIR,GX,16.92,
FGC 190A,204.211200,-6.556710,VIR,GX,16.39,
FGC 180A,194.373300,-7.534300,VIR,GX,16.79,
FGC 218A,226.650000,-3.126180,LIB,GX,16.81,
FGC 259A,307.345500,-12.910850,CAP,GX,16.92,
FGC 245A,252.959700,-2.940870,OPH,GX,16.59,
FGC 272A,343.068450,-12.954160,AQR,GX,16.78,
FGC 278A,346.917150,-6.360390,AQR,GX,17.81,
FGC 1159,163.921050,-9.869080,CRT,GX,17.62,Sd
FGC 288A,357.856350,-5.235220,AQR,GX,16.75,
FGC 14A,18.535050,-1.900530,CET,GX,13.63,
FGC 1500,191.970750,-1.185770,VIR,GX,15.84,Sc
FGC 2363,331.640250,-8.035260,AQR,GX,16.05,Sc
FGC 340,41.169300,-8.800840,CET,GX,15.97,Sc
FGC 2343,327.236400,-0.345610,AQR,GX,16.55,Sc
FGC 2326,321.499350,-3.809840,AQR,GX,15.55,Scd
FGC 1496,191.080200,-5.536110,VIR,GX,15.90,Scd
FGC 511,72.973050,-5.948380,ERI,GX,17.17,Scd
FGC 1523,193.912500,-0.264600,VIR,GX,15.93,IB
FGC 1525,194.300550,-1.706800,VIR,GX,14.01,SABb
FGC 2290,312.467700,-7.021830,AQR,GX,15.22,Sc
FGC 82,10.561350,-18.161720,CET,GX,14.36,SBc
FGC 391,47.403750,-17.831670,ERI,GX,16.68,Sd
FGC 469,62.637600,-7.168560,ERI,GX,14.96,Scd
FGC 515,73.764000,-4.101180,ERI,GX,14.92,Sb
FGC 76A,74.485950,-0.125550,ORI,GX,14.31,Sb
FGC 534,80.811600,-11.424730,LEP,GX,15.04,S0-a
FGC 529,79.441050,-1.186860,ORI,GX,16.39,Sc
FGC 540,83.735100,-10.021520,ORI,GX,16.10,Sc
FGC 541,84.196500,-18.605440,LEP,GX,15.54,Sc
FGC 545,87.611250,-19.725880,LEP,GX,14.50,Sbc
FGC 550,91.114500,-20.353770,LEP,GX,15.37,Scd
FGC 786,130.737900,-20.051160,PYX,GX,14.02,SBc
FGC 829,135.741900,-18.029650,HYA,GX,16.68,Sc
FGC 851,137.706150,-8.890720,HYA,GX,11.94,SABb
FGC 902,142.922400,-16.042550,HYA,GX,15.69,SBc
FGC 944,146.893500,-2.033050,SEX,GX,15.41,SBd
FGC 1070,156.683700,-21.863350,HYA,GX,16.13,Sc
FGC 1531,194.702550,-6.112280,VIR,GX,15.11,Sd
FGC 1564,197.063850,-21.001560,VIR,GX,16.02,SBcd
FGC 1847,226.113000,-14.439570,LIB,GX,15.17,Sc
FGC 2271,307.730100,-0.649370,AQL,GX,15.63,Sc
FGC 2525,355.446900,-3.667120,AQR,GX,14.53,Sc
FGC 453,56.826000,-14.697250,ERI,GX,15.88,Sd
FGC 908,143.270550,-16.061930,HYA,GX,16.46,Sc
FGC 937,146.342100,-13.747880,HYA,GX,16.27,Scd
FGC 2004,243.603150,-0.207430,SER,GX,14.25,SABc
FGC 149,19.768500,-0.138600,CET,GX,16.31,Scd
FGC 352,42.917100,-18.070180,ERI,GX,16.59,Scd
FGC 523,76.883400,-11.651570,LEP,GX,15.40,Scd
FGC 1528,194.445150,-9.633760,VIR,GX,14.00,Scd
FGC 1539,195.607800,-17.679880,VIR,GX,14.27,Sc
FGC 1542,195.820050,-17.423000,VIR,GX,13.48,IB
FGC 1861,227.957400,-17.942460,LIB,GX,16.80,SBcd
FGC 2276,308.412750,-18.577610,CAP,GX,17.22,Sc
FGC 2410,340.768350,-3.787320,AQR,GX,16.14,Sc
FGC 94A,120.190200,-16.165020,PUP,GX,15.70,E
FGC 1036,153.260400,-0.896900,SEX,GX,17.57,Sc
FGC 1,1.012350,-6.979160,CET,GX,16.70,Sd
FGC 122,16.797900,-10.705570,CET,GX,17.00,Sc
FGC 63,8.865750,-10.777600,CET,GX,16.51,Scd
FGC 84,11.159850,-11.188830,CET,GX,17.42,Sc
FGC 282,35.408100,-9.703580,CET,GX,16.23,Scd
FGC 406,49.279500,-16.965370,ERI,GX,16.49,Sc
FGC 155,20.349000,-1.862690,CET,GX,16.79,Sd
FGC 269,33.909900,-10.081790,CET,GX,16.77,Scd
FGC 1130,161.322600,-8.850970,SEX,GX,15.84,Scd
FGC 803,133.042500,-4.905830,HYA,GX,17.05,Sc
FGC 1261,172.648200,-7.857760,CRT,GX,16.69,Sc
FGC 1635,203.424300,-11.238200,VIR,GX,16.64,Scd
FGC 1731,213.641100,-4.417470,VIR,GX,16.65,Scd
FGC 1895,231.430950,-17.241250,LIB,GX,16.18,Sd
FGC 1854,226.638750,-12.717050,LIB,GX,16.62,Sd
FGC 2506,352.971450,-0.826370,PSC,GX,16.94,Sd
FGC 2488,350.110950,-1.830870,PSC,GX,18.07,Scd
FGC 98A,122.588550,-21.440740,PUP,GX,16.48,Sbc
FGC 258,32.933250,-6.490310,CET,GX,15.60,Sbc
FGC 513,73.119300,-19.293800,ERI,GX,16.60,Sd
FGC 347,42.574050,-8.597140,ERI,GX,15.72,Sc
FGC 44,6.448950,-2.284870,PSC,GX,15.30,Sbc
FGC 90,11.947950,-9.899530,CET,GX,14.45,Scd
FGC 1143,162.850350,-19.890790,HYA,GX,13.82,Sc
FGC 1171,164.523750,-4.759220,LEO,GX,15.54,Sc
FGC 1191,165.899400,-17.479050,CRT,GX,14.97,Sbc
FGC 1272,173.408400,-15.770790,CRT,GX,15.73,Sc
FGC 1352,180.607500,-4.306050,VIR,GX,15.28,Sc
FGC 1529,194.608500,-9.037800,VIR,GX,16.04,Sc
FGC 1579,198.271200,-19.976850,VIR,GX,14.06,SBc
FGC 1591,199.644750,-21.299660,VIR,GX,15.67,SBcd
FGC 1592,199.728150,-5.791330,VIR,GX,16.11,Sc
FGC 1669,207.106800,-18.871710,VIR,GX,16.58,Scd
FGC 1707,211.132050,-15.203850,VIR,GX,15.68,Sc
FGC 1958,237.509400,-2.823310,SER,GX,16.09,Sc
FGC 2279,308.849250,-6.244510,AQL,GX,15.24,Sc
FGC 2366,332.020050,-10.333060,AQR,GX,16.00,Scd
FGC 2538,357.241050,-7.058740,AQR,GX,15.85,Sc
FGC 1062,156.073350,-5.677690,SEX,GX,15.89,Sc
FGC 106,13.477350,-3.460040,CET,GX,16.38,Sc
FGC 501,71.348850,-16.176670,ERI,GX,16.30,Sc
FGC 459,59.365500,-3.250220,ERI,GX,15.70,Sd
FGC 878,140.210400,-3.782840,HYA,GX,16.98,Sd
FGC 797,132.246750,-8.366840,HYA,GX,16.02,Sc
FGC 933,146.097900,-4.434920,SEX,GX,16.95,Sc
FGC 938,146.395200,-14.402650,HYA,GX,16.91,Sc
FGC 972,148.779750,-16.068680,HYA,GX,15.92,Sc
FGC 1023,152.280450,-3.245960,SEX,GX,16.48,Sc
FGC 1071,156.735000,-16.078710,HYA,GX,16.03,Scd
FGC 1120,160.235250,-3.817090,SEX,GX,16.04,Sc
FGC 1133,161.640000,-16.198060,HYA,GX,17.04,Scd
FGC 1140,162.768750,-8.563140,SEX,GX,16.89,Sc
FGC 1189,165.840150,-5.008640,LEO,GX,16.36,Sc
FGC 1359,181.273650,-3.874990,VIR,GX,16.47,Scd
FGC 1491,190.826250,-7.010000,VIR,GX,17.09,Sd
FGC 1665,206.389050,-14.975320,VIR,GX,16.38,Sc
FGC 1560,196.859850,-6.706780,VIR,GX,17.02,Sc
FGC 1720,212.882850,-11.014080,VIR,GX,16.96,Sc
FGC 2303,315.949800,-17.773080,CAP,GX,17.20,Scd
FGC 51A,46.373100,-0.381810,CET,GX,16.27,Sc
FGC 410,49.974450,-3.593920,ERI,GX,15.43,Sc
FGC 424,51.353850,-16.233100,ERI,GX,14.67,Sd
FGC 414,50.479950,-13.650260,ERI,GX,16.97,Sc
FGC 445,55.733700,-12.916460,ERI,GX,14.19,Sc
FGC 451,56.649900,-4.452580,ERI,GX,14.72,Sc
FGC 518,74.797350,-18.974070,LEP,GX,16.23,Sc
FGC 535,81.685350,-19.209790,LEP,GX,14.94,SABc
FGC 853,137.977800,-20.116950,HYA,GX,14.70,Sc
FGC 954,147.558300,-12.057710,HYA,GX,14.84,Scd
FGC 1065,156.360300,-15.349150,HYA,GX,15.52,Scd
FGC 1283,174.203100,-12.979840,CRT,GX,15.51,Sc
FGC 1552,196.311150,-0.373280,VIR,GX,16.82,Scd
FGC 1678,208.219350,-1.895650,VIR,GX,15.38,SBab
FGC 1833,224.374350,-18.453290,LIB,GX,15.06,SBc
FGC 717,122.019300,-14.877500,PUP,GX,15.15,Sc
FGC 1195,166.598550,-5.348280,LEO,GX,15.99,Sd
FGC 1877,229.652700,-1.183260,SER,GX,17.23,Sc
FGC 1879,229.605750,-0.639910,SER,GX,17.40,Sc
FGC 1292,175.685250,-10.732630,CRT,GX,16.49,Scd
FGC 1738,214.421250,-5.463220,VIR,GX,15.63,Sc
FGC 82A,86.587800,-17.382980,LEP,GX,16.66,Scd
FGC 53A,50.117700,-5.551610,ERI,GX,17.27,
FGC 1221,169.228050,-17.886550,CRT,GX,15.74,Sc
FGC 1513,193.112400,-9.753600,VIR,GX,14.34,Sc
FGC 1537,195.456450,-8.336220,VIR,GX,14.36,Sc
FGC 1804,221.850900,-17.446350,LIB,GX,14.18,SBc
FGC 228A,232.346400,-12.245970,LIB,GX,15.98,SBc
FGC 192A,205.169550,-5.059560,VIR,GX,16.30,
FGC 1905,232.309200,-1.159110,SER,GX,16.70,Sc
FGC 61,8.681250,-0.040730,CET,GX,16.52,Sb
FGC 212,28.994550,-0.327760,CET,GX,16.41,Sc
FGC 241,31.417950,-0.694880,CET,GX,15.78,SABc
FGC 283,35.625450,-0.617240,CET,GX,15.58,Scd
FGC 319,39.058200,-0.697720,CET,GX,16.57,Sc
FGC 334,40.526100,-0.893350,CET,GX,16.62,SBc
FGC 52A,47.999400,-1.161590,CET,GX,15.83,Sbc
FGC 413,50.503800,-1.053920,CET,GX,16.92,SBc
FGC 831,136.003800,-0.088870,HYA,GX,15.85,SBbc
FGC 834,136.304850,-0.496600,HYA,GX,16.48,Sbc
FGC 1305,176.570700,-3.179040,VIR,GX,16.05,Scd
FGC 1339,179.382600,-1.252910,VIR,GX,15.21,Sc
FGC 1465,188.911200,-0.206020,VIR,GX,16.30,Sc
FGC 1750,216.246300,-3.067070,VIR,GX,15.58,Sc
FGC 1767,218.316000,-1.140110,VIR,GX,16.26,SBd
FGC 2382,334.720650,-1.058670,AQR,GX,15.83,SBc
FGC 393,47.901750,-0.561600,CET,GX,17.47,SBc
FGC 387,47.102550,-0.558560,CET,GX,17.55,Sc
FGC 17,2.694450,-0.892360,PSC,GX,17.89,SBcd
FGC 98,12.889200,-0.545280,CET,GX,17.50,Scd
FGC 1012,151.343100,-1.564550,SEX,GX,16.21,Sc
FGC 1010,151.287900,-0.835200,SEX,GX,16.90,Sc
FGC 1044,154.059450,-3.161390,SEX,GX,17.56,Sc
FGC 1297,175.825050,-1.546420,VIR,GX,17.01,Sbc
FGC 1246,171.369450,-2.231950,LEO,GX,16.97,Sc
FGC 1345,179.851650,-0.410900,VIR,GX,17.56,Scd
FGC 1391,183.834000,-0.398050,VIR,GX,16.99,Sc
FGC 1535,195.278400,-3.376320,VIR,GX,16.72,Scd
FGC 1485,190.370550,-3.253760,VIR,GX,17.50,SBd
FGC 1489,190.725300,-0.498220,VIR,GX,17.07,Sc
FGC 1664,206.283000,-2.796360,VIR,GX,16.55,SBc
FGC 1676,208.066500,-2.774820,VIR,GX,17.07,Sc
FGC 1708,211.105800,-0.456740,VIR,GX,17.01,Scd
FGC 1756,217.043850,-0.684620,VIR,GX,16.78,Sc
FGC 1763,218.062500,-1.172920,VIR,GX,17.14,Sc
FGC 1829,224.123700,-1.267220,LIB,GX,16.33,Sc
FGC 1774,219.041550,-2.880580,VIR,GX,17.15,Scd
FGC 1871,228.930300,-0.423340,SER,GX,17.25,Scd
FGC 1910,232.856700,-0.820300,SER,GX,17.43,Sc
FGC 1859,227.116350,-1.207840,LIB,GX,17.02,Sc
FGC 2333,324.944550,-0.113020,AQR,GX,17.44,Sc
FGC 2468,348.262500,-1.242770,PSC,GX,16.80,Scd
FGC 2509,353.071650,-0.797400,PSC,GX,17.84,Scd
FGC 64A,58.253550,-0.320020,ERI,GX,17.07,Sc
FGC 198A,211.952400,-1.987450,VIR,GX,16.48,Sbc
FGC 230A,235.335900,-1.728500,SER,GX,17.80,Sc
FGC 1056,155.396550,-2.674030,SEX,GX,16.75,Sc
FGC 231,30.759300,-9.655330,CET,GX,14.71,Scd
FGC 354,43.097400,-8.510430,ERI,GX,15.05,Sab
FGC 1436,186.765300,-1.515980,VIR,GX,16.63,Scd
FGC 1630,203.208900,-3.082810,VIR,GX,15.17,SABb
FGC 2339,326.164500,-6.689720,AQR,GX,15.63,Sc
FGC 1807,221.895450,-0.515830,VIR,GX,16.65,Sc
FGC 402,48.805350,-7.270800,ERI,GX,16.19,Scd
